//ID	Name	1?	2?	3?	4?	5?	6?	7?	8?	9?	10?	11?	12?	13?	14?	15?	16?	17?	18?
5449	Deluxe Binding Encyclopaedia	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1.0	1.0	0.7
5450	Snake-heart Magic Pen	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1.0	1.0	0.7
5451	Sharp Dividers	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1.0	1.0	0.7
5452	Jeansui Accurate Ruler	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
5453	Jeansui Long Ruler	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
5454	Jeansui Triangular Ruler	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
5455	金穗三角尺	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
5990	Aurora Blade	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.7	1.1	1.0	0.7
5991	Divinity	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.7	1.1	1.0	0.7
7024	Pirate's Hook	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
7025	Light Saber	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.6	1.0	1.0	0.7
7026	Paper Strips	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
7027	Dagger	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
7028	Sword	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
7029	Broken Bottle	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
7030	Bamboo	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.6	1.0	1.0	0.7
7031	Baseball Bat	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.6	1.0	1.0	0.7
7032	Chainsaw	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1.0	1.0	0.7
7033	Pole	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1.0	1.0	0.7
7034	Light Pole	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1.0	1.0	0.7
7035	Zampaktou	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1.0	1.0	0.7
7036	Rum Barrel	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1.0	1.0	0.7
7037	Banana	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1.0	1.0	0.7
7038	Super Soaker	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1.0	1.0	0.7
7039	Water Pistol	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1.0	1.0	0.7
7040	Bazooka	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1.0	1.0	0.7
7041	Salted Sword Fish	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1.0	1.0	0.7
7042	Lightning Gun	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1.0	1.0	0.7
7043	Shotgun	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1.0	1.0	0.7
7044	Laser Gun	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1.0	1.0	0.7
7045	Fishing Pole	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1.0	1.0	0.7
7046	Big Lollipop	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1.0	1.0	0.7
7047	Flag	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1.0	1.0	0.7
7048	Shepherd's Stick	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1.0	1.0	0.7
7049	Fan	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1.0	1.0	0.7
8895	Salted Fish Broadsword	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1.0	1.0	0.7
8896	Swordfish Blade	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.6	1.0	1.0	0.7
8897	Squidy Staff	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1.0	1.0	0.7
8898	Leviathan Bow	36	38	0	37	39	0	41	0	40	0	0	42	0	0	0.6	1.0	1.0	0.7
8899	Crab Claw Bazooka	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1.0	1.0	0.7
8900	Starfish Dagger	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
8963	北美盾酷装	0	107	0	108	0	0	0	0	109	0	0	0	0	0	0.6	1.0	1.0	0.7
8964	冒牌的黑暗使者	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.6	1.0	1.0	0.7
8965	冒牌的哈迪斯之泪	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1.0	1.0	0.7
8966	冒牌的修罗之悔悟	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1.0	1.0	0.7
8967	冒牌的地狱凯旋者	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1.0	1.0	0.7
8968	冒牌的死神之吻	36	38	0	37	39	0	41	0	40	0	0	42	0	0	0.6	1.0	1.0	0.7
8969	冒牌的幽冥腐骨	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1.0	1.0	0.7
8970	冒牌的冥河之誓言	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1.0	1.0	0.7
9388	冒牌的游龙	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.6	1.0	1.0	0.7
